Seed: 3093434
Mutation Rate: 12
Resource Drain: 1
Change Date: 400
Longevity of First Organism: 20
Energy of First Organism:  10
Food of First Organism: 5

Trait Distributions:

Trait Value, Energy, Longevity, FoodCurrent Food: 5
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 233 , 0
57 , 0 , 0 , 0
58 , 233 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 139 , 0
69 , 0 , 0 , 0
70 , 100 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 99 , 0
81 , 0 , 0 , 0
82 , 33 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 42 , 0
93 , 0 , 0 , 0
94 , 15 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 4 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 12 , 0 , 0
5 , 2 , 0 , 878
6 , 5 , 0 , 0
7 , 0 , 0 , 0
8 , 5 , 76 , 0
9 , 0 , 0 , 0
10 , 31 , 0 , 0
11 , 2 , 0 , 0
12 , 0 , 0 , 0
13 , 4 , 0 , 0
14 , 0 , 0 , 0
15 , 9 , 0 , 0
16 , 1 , 0 , 0
17 , 2 , 0 , 174
18 , 5 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 194 , 0
21 , 0 , 0 , 0
22 , 175 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 0 , 0 , 0
26 , 1 , 0 , 0
27 , 24 , 0 , 0
28 , 2 , 0 , 0
29 , 1 , 0 , 47
30 , 11 , 0 , 0
31 , 0 , 0 , 0
32 , 2 , 276 , 0
33 , 0 , 0 , 0
34 , 243 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 20 , 0 , 0
40 , 9 , 0 , 0
41 , 0 , 0 , 1
42 , 1 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 222 , 0
45 , 0 , 0 , 0
46 , 314 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 223 , 0
57 , 0 , 0 , 0
58 , 233 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 140 , 0
69 , 0 , 0 , 0
70 , 104 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 99 , 0
81 , 0 , 0 , 0
82 , 33 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 41 , 0
93 , 0 , 0 , 0
94 , 15 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 1 , 0 , 0
3 , 2 , 0 , 0
4 , 8 , 0 , 0
5 , 1 , 0 , 878
6 , 7 , 0 , 0
7 , 0 , 0 , 0
8 , 4 , 86 , 0
9 , 0 , 0 , 0
10 , 33 , 0 , 0
11 , 2 , 0 , 0
12 , 0 , 0 , 0
13 , 4 , 0 , 0
14 , 0 , 0 , 0
15 , 10 , 0 , 0
16 , 0 , 0 , 0
17 , 2 , 0 , 172
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 189 , 0
21 , 0 , 0 , 0
22 , 173 , 0 , 0
23 , 1 , 0 , 0
24 , 0 , 0 , 0
25 , 0 , 0 , 0
26 , 1 , 0 , 0
27 , 23 , 0 , 0
28 , 2 , 0 , 0
29 , 1 , 0 , 48
30 , 12 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 265 , 0
33 , 0 , 0 , 0
34 , 237 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 21 , 0 , 0
40 , 9 , 0 , 0
41 , 0 , 0 , 0
42 , 1 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 220 , 0
45 , 0 , 0 , 0
46 , 313 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 226 , 0
57 , 0 , 0 , 0
58 , 230 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 137 , 0
69 , 0 , 0 , 0
70 , 109 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 96 , 0
81 , 0 , 0 , 0
82 , 32 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 43 , 0
93 , 0 , 0 , 0
94 , 15 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 4 , 0 , 0
2 , 1 , 0 , 0
3 , 2 , 0 , 0
4 , 8 , 0 , 0
5 , 0 , 0 , 871
6 , 9 , 0 , 0
7 , 0 , 0 , 0
8 , 4 , 89 , 0
9 , 0 , 0 , 0
10 , 30 , 0 , 0
11 , 2 , 0 , 0
12 , 0 , 0 , 0
13 , 5 , 0 , 0
14 , 0 , 0 , 0
15 , 9 , 0 , 0
16 , 0 , 0 , 0
17 , 2 , 0 , 171
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 184 , 0
21 , 0 , 0 , 0
22 , 167 , 0 , 0
23 , 1 , 0 , 0
24 , 0 , 0 , 0
25 , 0 , 0 , 0
26 , 1 , 0 , 0
27 , 21 , 0 , 0
28 , 3 , 0 , 0
29 , 1 , 0 , 49
30 , 11 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 262 , 0
33 , 0 , 0 , 0
34 , 235 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 22 , 0 , 0
40 , 9 , 0 , 0
41 , 0 , 0 , 0
42 , 1 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 223 , 0
45 , 0 , 0 , 0
46 , 315 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 229 , 0
57 , 0 , 0 , 0
58 , 232 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 136 , 0
69 , 0 , 0 , 0
70 , 112 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 95 , 0
81 , 0 , 0 , 0
82 , 34 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 42 , 0
93 , 0 , 0 , 0
94 , 14 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 1 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 7 , 0 , 0
5 , 0 , 0 , 868
6 , 8 , 0 , 0
7 , 0 , 0 , 0
8 , 3 , 93 , 0
9 , 0 , 0 , 0
10 , 33 , 0 , 0
11 , 3 , 0 , 0
12 , 0 , 0 , 0
13 , 5 , 0 , 0
14 , 0 , 0 , 0
15 , 9 , 0 , 0
16 , 0 , 0 , 0
17 , 2 , 0 , 173
18 , 7 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 187 , 0
21 , 0 , 0 , 0
22 , 168 , 0 , 0
23 , 1 , 0 , 0
24 , 0 , 0 , 0
25 , 0 , 0 , 0
26 , 1 , 0 , 0
27 , 15 , 0 , 0
28 , 3 , 0 , 0
29 , 1 , 0 , 50
30 , 10 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 265 , 0
33 , 0 , 0 , 0
34 , 231 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 22 , 0 , 0
40 , 9 , 0 , 0
41 , 0 , 0 , 1
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 223 , 0
45 , 0 , 0 , 0
46 , 320 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 221 , 0
57 , 0 , 0 , 0
58 , 235 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 137 , 0
69 , 0 , 0 , 0
70 , 114 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 96 , 0
81 , 0 , 0 , 0
82 , 34 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 41 , 0
93 , 0 , 0 , 0
94 , 14 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 8 , 0 , 0
5 , 0 , 0 , 862
6 , 8 , 0 , 0
7 , 0 , 0 , 0
8 , 3 , 86 , 0
9 , 0 , 0 , 0
10 , 29 , 0 , 0
11 , 3 , 0 , 0
12 , 0 , 0 , 0
13 , 5 , 0 , 0
14 , 0 , 0 , 0
15 , 10 , 0 , 0
16 , 0 , 0 , 0
17 , 2 , 0 , 176
18 , 7 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 190 , 0
21 , 0 , 0 , 0
22 , 168 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 0 , 0 , 0
26 , 1 , 0 , 0
27 , 13 , 0 , 0
28 , 4 , 0 , 0
29 , 1 , 0 , 49
30 , 10 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 265 , 0
33 , 0 , 0 , 0
34 , 227 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 23 , 0 , 0
40 , 9 , 0 , 0
41 , 0 , 0 , 0
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 224 , 0
45 , 0 , 0 , 0
46 , 318 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 222 , 0
57 , 0 , 0 , 0
58 , 238 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 138 , 0
69 , 0 , 0 , 0
70 , 113 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 97 , 0
81 , 0 , 0 , 0
82 , 36 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 39 , 0
93 , 0 , 0 , 0
94 , 13 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 1 , 0 , 0
2 , 0 , 0 , 0
3 , 2 , 0 , 0
4 , 10 , 0 , 0
5 , 1 , 0 , 870
6 , 7 , 0 , 0
7 , 0 , 0 , 0
8 , 4 , 87 , 0
9 , 0 , 0 , 0
10 , 30 , 0 , 0
11 , 3 , 0 , 0
12 , 0 , 0 , 0
13 , 4 , 0 , 0
14 , 0 , 0 , 0
15 , 10 , 0 , 0
16 , 0 , 0 , 0
17 , 2 , 0 , 179
18 , 7 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 195 , 0
21 , 0 , 0 , 0
22 , 165 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 1 , 0 , 0
27 , 13 , 0 , 0
28 , 4 , 0 , 0
29 , 1 , 0 , 49
30 , 8 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 262 , 0
33 , 0 , 0 , 0
34 , 224 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 25 , 0 , 0
40 , 10 , 0 , 0
41 , 0 , 0 , 0
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 229 , 0
45 , 0 , 0 , 0
46 , 325 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 224 , 0
57 , 0 , 0 , 0
58 , 240 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 136 , 0
69 , 0 , 0 , 0
70 , 116 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 99 , 0
81 , 0 , 0 , 0
82 , 37 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 38 , 0
93 , 0 , 0 , 0
94 , 12 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 1 , 0 , 0
4 , 11 , 0 , 0
5 , 1 , 0 , 877
6 , 10 , 0 , 0
7 , 0 , 0 , 0
8 , 3 , 88 , 0
9 , 0 , 0 , 0
10 , 32 , 0 , 0
11 , 3 , 0 , 0
12 , 0 , 0 , 0
13 , 2 , 0 , 0
14 , 0 , 0 , 0
15 , 10 , 0 , 0
16 , 0 , 0 , 0
17 , 2 , 0 , 179
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 195 , 0
21 , 0 , 0 , 0
22 , 162 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 1 , 0 , 0
27 , 10 , 0 , 0
28 , 4 , 0 , 0
29 , 1 , 0 , 48
30 , 7 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 263 , 0
33 , 0 , 0 , 0
34 , 229 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 27 , 0 , 0
40 , 11 , 0 , 0
41 , 0 , 0 , 0
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 232 , 0
45 , 0 , 0 , 0
46 , 327 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 226 , 0
57 , 0 , 0 , 0
58 , 241 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 136 , 0
69 , 0 , 0 , 0
70 , 120 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 101 , 0
81 , 0 , 0 , 0
82 , 40 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 38 , 0
93 , 0 , 0 , 0
94 , 11 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 1 , 0 , 0
4 , 10 , 0 , 0
5 , 1 , 0 , 876
6 , 10 , 0 , 0
7 , 0 , 0 , 0
8 , 2 , 87 , 0
9 , 0 , 0 , 0
10 , 32 , 0 , 0
11 , 3 , 0 , 0
12 , 0 , 0 , 0
13 , 2 , 0 , 0
14 , 0 , 0 , 0
15 , 10 , 0 , 0
16 , 0 , 0 , 0
17 , 2 , 0 , 171
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 200 , 0
21 , 0 , 0 , 0
22 , 163 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 1 , 0 , 0
27 , 10 , 0 , 0
28 , 4 , 0 , 0
29 , 1 , 0 , 45
30 , 6 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 262 , 0
33 , 0 , 0 , 0
34 , 226 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 27 , 0 , 0
40 , 11 , 0 , 0
41 , 0 , 0 , 0
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 228 , 0
45 , 0 , 0 , 0
46 , 322 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 223 , 0
57 , 0 , 0 , 0
58 , 235 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 133 , 0
69 , 0 , 0 , 0
70 , 125 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 97 , 0
81 , 0 , 0 , 0
82 , 41 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 39 , 0
93 , 0 , 0 , 0
94 , 10 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 1 , 0 , 0
4 , 9 , 0 , 0
5 , 2 , 0 , 868
6 , 8 , 0 , 0
7 , 0 , 0 , 0
8 , 2 , 85 , 0
9 , 0 , 0 , 0
10 , 30 , 0 , 0
11 , 4 , 0 , 0
12 , 0 , 0 , 0
13 , 2 , 0 , 0
14 , 0 , 0 , 0
15 , 10 , 0 , 0
16 , 0 , 0 , 0
17 , 1 , 0 , 172
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 2 , 199 , 0
21 , 0 , 0 , 0
22 , 162 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 1 , 0 , 0
27 , 10 , 0 , 0
28 , 4 , 0 , 0
29 , 1 , 0 , 48
30 , 6 , 0 , 0
31 , 0 , 0 , 0
32 , 1 , 260 , 0
33 , 0 , 0 , 0
34 , 220 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 27 , 0 , 0
40 , 12 , 0 , 0
41 , 0 , 0 , 0
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 232 , 0
45 , 0 , 0 , 0
46 , 319 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 3 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 1 , 216 , 0
57 , 0 , 0 , 0
58 , 240 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 132 , 0
69 , 0 , 0 , 0
70 , 122 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 95 , 0
81 , 0 , 0 , 0
82 , 42 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 40 , 0
93 , 0 , 0 , 0
94 , 10 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 0 , 0 , 0
3 , 1 , 0 , 0
4 , 7 , 0 , 0
5 , 3 , 0 , 858
6 , 9 , 0 , 0
7 , 0 , 0 , 0
8 , 1 , 79 , 0
9 , 0 , 0 , 0
10 , 29 , 0 , 0
11 , 3 , 0 , 0
12 , 0 , 0 , 0
13 , 2 , 0 , 0
14 , 0 , 0 , 0
15 , 9 , 0 , 0
16 , 0 , 0 , 0
17 , 1 , 0 , 169
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 3 , 198 , 0
21 , 0 , 0 , 0
22 , 158 , 0 , 0
23 , 2 , 0 , 0
